Index,Date,Close,1DayAgo,2DayAgo,3DayAgo,4DayAgo,5DayAgo,6DayAgo,7DayAgo,8DayAgo,9DayAgo,10DayAgo
1233,20151125,209.320007,209.350006,209.070007,209.309998,208.550003,208.729996,205.470001,205.619995,202.539993,204.839996,207.740005
1234,20151127,209.559998,209.320007,209.350006,209.070007,209.309998,208.550003,208.729996,205.470001,205.619995,202.539993,204.839996
1235,20151130,208.690002,209.559998,209.320007,209.350006,209.070007,209.309998,208.550003,208.729996,205.470001,205.619995,202.539993
1236,20151201,210.679993,208.690002,209.559998,209.320007,209.350006,209.070007,209.309998,208.550003,208.729996,205.470001,205.619995
1237,20151202,208.529999,210.679993,208.690002,209.559998,209.320007,209.350006,209.070007,209.309998,208.550003,208.729996,205.470001
1238,20151203,205.610001,208.529999,210.679993,208.690002,209.559998,209.320007,209.350006,209.070007,209.309998,208.550003,208.729996
1239,20151204,209.619995,205.610001,208.529999,210.679993,208.690002,209.559998,209.320007,209.350006,209.070007,209.309998,208.550003
1240,20151207,208.350006,209.619995,205.610001,208.529999,210.679993,208.690002,209.559998,209.320007,209.350006,209.070007,209.309998
1241,20151208,206.949997,208.350006,209.619995,205.610001,208.529999,210.679993,208.690002,209.559998,209.320007,209.350006,209.070007
1242,20151209,205.339996,206.949997,208.350006,209.619995,205.610001,208.529999,210.679993,208.690002,209.559998,209.320007,209.350006
1243,20151210,205.869995,205.339996,206.949997,208.350006,209.619995,205.610001,208.529999,210.679993,208.690002,209.559998,209.320007
1244,20151211,201.880005,205.869995,205.339996,206.949997,208.350006,209.619995,205.610001,208.529999,210.679993,208.690002,209.559998
1245,20151214,202.899994,201.880005,205.869995,205.339996,206.949997,208.350006,209.619995,205.610001,208.529999,210.679993,208.690002
1246,20151215,205.029999,202.899994,201.880005,205.869995,205.339996,206.949997,208.350006,209.619995,205.610001,208.529999,210.679993
1247,20151216,208.029999,205.029999,202.899994,201.880005,205.869995,205.339996,206.949997,208.350006,209.619995,205.610001,208.529999
1248,20151217,204.860001,208.029999,205.029999,202.899994,201.880005,205.869995,205.339996,206.949997,208.350006,209.619995,205.610001
1249,20151218,200.020004,204.860001,208.029999,205.029999,202.899994,201.880005,205.869995,205.339996,206.949997,208.350006,209.619995
1250,20151221,201.669998,200.020004,204.860001,208.029999,205.029999,202.899994,201.880005,205.869995,205.339996,206.949997,208.350006
1251,20151222,203.5,201.669998,200.020004,204.860001,208.029999,205.029999,202.899994,201.880005,205.869995,205.339996,206.949997
1252,20151223,206.020004,203.5,201.669998,200.020004,204.860001,208.029999,205.029999,202.899994,201.880005,205.869995,205.339996
1253,20151224,205.679993,206.020004,203.5,201.669998,200.020004,204.860001,208.029999,205.029999,202.899994,201.880005,205.869995
1254,20151228,205.210007,205.679993,206.020004,203.5,201.669998,200.020004,204.860001,208.029999,205.029999,202.899994,201.880005
1255,20151229,207.399994,205.210007,205.679993,206.020004,203.5,201.669998,200.020004,204.860001,208.029999,205.029999,202.899994
1256,20151230,205.929993,207.399994,205.210007,205.679993,206.020004,203.5,201.669998,200.020004,204.860001,208.029999,205.029999
1257,20151231,203.869995,205.929993,207.399994,205.210007,205.679993,206.020004,203.5,201.669998,200.020004,204.860001,208.029999
1258,20160104,201.020004,203.869995,205.929993,207.399994,205.210007,205.679993,206.020004,203.5,201.669998,200.020004,204.860001
1259,20160105,201.360001,201.020004,203.869995,205.929993,207.399994,205.210007,205.679993,206.020004,203.5,201.669998,200.020004
1260,20160106,198.820007,201.360001,201.020004,203.869995,205.929993,207.399994,205.210007,205.679993,206.020004,203.5,201.669998
1261,20160107,194.050003,198.820007,201.360001,201.020004,203.869995,205.929993,207.399994,205.210007,205.679993,206.020004,203.5
1262,20160108,191.919998,194.050003,198.820007,201.360001,201.020004,203.869995,205.929993,207.399994,205.210007,205.679993,206.020004
1263,20160111,192.110001,191.919998,194.050003,198.820007,201.360001,201.020004,203.869995,205.929993,207.399994,205.210007,205.679993
1264,20160112,193.660004,192.110001,191.919998,194.050003,198.820007,201.360001,201.020004,203.869995,205.929993,207.399994,205.210007
1265,20160113,188.830002,193.660004,192.110001,191.919998,194.050003,198.820007,201.360001,201.020004,203.869995,205.929993,207.399994
1266,20160114,191.929993,188.830002,193.660004,192.110001,191.919998,194.050003,198.820007,201.360001,201.020004,203.869995,205.929993
1267,20160115,187.809998,191.929993,188.830002,193.660004,192.110001,191.919998,194.050003,198.820007,201.360001,201.020004,203.869995
1268,20160119,188.059998,187.809998,191.929993,188.830002,193.660004,192.110001,191.919998,194.050003,198.820007,201.360001,201.020004
1269,20160120,185.649994,188.059998,187.809998,191.929993,188.830002,193.660004,192.110001,191.919998,194.050003,198.820007,201.360001
1270,20160121,186.690002,185.649994,188.059998,187.809998,191.929993,188.830002,193.660004,192.110001,191.919998,194.050003,198.820007
1271,20160122,190.520004,186.690002,185.649994,188.059998,187.809998,191.929993,188.830002,193.660004,192.110001,191.919998,194.050003
1272,20160125,187.639999,190.520004,186.690002,185.649994,188.059998,187.809998,191.929993,188.830002,193.660004,192.110001,191.919998
1273,20160126,190.199997,187.639999,190.520004,186.690002,185.649994,188.059998,187.809998,191.929993,188.830002,193.660004,192.110001
1274,20160127,188.130005,190.199997,187.639999,190.520004,186.690002,185.649994,188.059998,187.809998,191.929993,188.830002,193.660004
1275,20160128,189.110001,188.130005,190.199997,187.639999,190.520004,186.690002,185.649994,188.059998,187.809998,191.929993,188.830002
1276,20160129,193.720001,189.110001,188.130005,190.199997,187.639999,190.520004,186.690002,185.649994,188.059998,187.809998,191.929993
1277,20160201,193.649994,193.720001,189.110001,188.130005,190.199997,187.639999,190.520004,186.690002,185.649994,188.059998,187.809998
1278,20160202,190.160004,193.649994,193.720001,189.110001,188.130005,190.199997,187.639999,190.520004,186.690002,185.649994,188.059998
1279,20160203,191.300003,190.160004,193.649994,193.720001,189.110001,188.130005,190.199997,187.639999,190.520004,186.690002,185.649994
1280,20160204,191.600006,191.300003,190.160004,193.649994,193.720001,189.110001,188.130005,190.199997,187.639999,190.520004,186.690002
1281,20160205,187.949997,191.600006,191.300003,190.160004,193.649994,193.720001,189.110001,188.130005,190.199997,187.639999,190.520004
1282,20160208,185.419998,187.949997,191.600006,191.300003,190.160004,193.649994,193.720001,189.110001,188.130005,190.199997,187.639999
1283,20160209,185.429993,185.419998,187.949997,191.600006,191.300003,190.160004,193.649994,193.720001,189.110001,188.130005,190.199997
1284,20160210,185.270004,185.429993,185.419998,187.949997,191.600006,191.300003,190.160004,193.649994,193.720001,189.110001,188.130005
1285,20160211,182.860001,185.270004,185.429993,185.419998,187.949997,191.600006,191.300003,190.160004,193.649994,193.720001,189.110001
1286,20160212,186.630005,182.860001,185.270004,185.429993,185.419998,187.949997,191.600006,191.300003,190.160004,193.649994,193.720001
1287,20160216,189.779999,186.630005,182.860001,185.270004,185.429993,185.419998,187.949997,191.600006,191.300003,190.160004,193.649994
1288,20160217,192.880005,189.779999,186.630005,182.860001,185.270004,185.429993,185.419998,187.949997,191.600006,191.300003,190.160004
1289,20160218,192.089996,192.880005,189.779999,186.630005,182.860001,185.270004,185.429993,185.419998,187.949997,191.600006,191.300003
1290,20160219,192,192.089996,192.880005,189.779999,186.630005,182.860001,185.270004,185.429993,185.419998,187.949997,191.600006
1291,20160222,194.779999,192,192.089996,192.880005,189.779999,186.630005,182.860001,185.270004,185.429993,185.419998,187.949997
1292,20160223,192.320007,194.779999,192,192.089996,192.880005,189.779999,186.630005,182.860001,185.270004,185.429993,185.419998
1293,20160224,193.199997,192.320007,194.779999,192,192.089996,192.880005,189.779999,186.630005,182.860001,185.270004,185.429993
1294,20160225,195.539993,193.199997,192.320007,194.779999,192,192.089996,192.880005,189.779999,186.630005,182.860001,185.270004
1295,20160226,195.089996,195.539993,193.199997,192.320007,194.779999,192,192.089996,192.880005,189.779999,186.630005,182.860001
1296,20160229,193.559998,195.089996,195.539993,193.199997,192.320007,194.779999,192,192.089996,192.880005,189.779999,186.630005
1297,20160301,198.110001,193.559998,195.089996,195.539993,193.199997,192.320007,194.779999,192,192.089996,192.880005,189.779999
1298,20160302,199,198.110001,193.559998,195.089996,195.539993,193.199997,192.320007,194.779999,192,192.089996,192.880005
1299,20160303,199.779999,199,198.110001,193.559998,195.089996,195.539993,193.199997,192.320007,194.779999,192,192.089996
1300,20160304,200.429993,199.779999,199,198.110001,193.559998,195.089996,195.539993,193.199997,192.320007,194.779999,192
1301,20160307,200.589996,200.429993,199.779999,199,198.110001,193.559998,195.089996,195.539993,193.199997,192.320007,194.779999
1302,20160308,198.399994,200.589996,200.429993,199.779999,199,198.110001,193.559998,195.089996,195.539993,193.199997,192.320007
1303,20160309,199.380005,198.399994,200.589996,200.429993,199.779999,199,198.110001,193.559998,195.089996,195.539993,193.199997
1304,20160310,199.539993,199.380005,198.399994,200.589996,200.429993,199.779999,199,198.110001,193.559998,195.089996,195.539993
1305,20160311,202.759995,199.539993,199.380005,198.399994,200.589996,200.429993,199.779999,199,198.110001,193.559998,195.089996
1306,20160314,202.5,202.759995,199.539993,199.380005,198.399994,200.589996,200.429993,199.779999,199,198.110001,193.559998
1307,20160315,202.169998,202.5,202.759995,199.539993,199.380005,198.399994,200.589996,200.429993,199.779999,199,198.110001
1308,20160316,203.339996,202.169998,202.5,202.759995,199.539993,199.380005,198.399994,200.589996,200.429993,199.779999,199
1309,20160317,204.630005,203.339996,202.169998,202.5,202.759995,199.539993,199.380005,198.399994,200.589996,200.429993,199.779999
1310,20160318,204.380005,204.630005,203.339996,202.169998,202.5,202.759995,199.539993,199.380005,198.399994,200.589996,200.429993
1311,20160321,204.669998,204.380005,204.630005,203.339996,202.169998,202.5,202.759995,199.539993,199.380005,198.399994,200.589996
1312,20160322,204.559998,204.669998,204.380005,204.630005,203.339996,202.169998,202.5,202.759995,199.539993,199.380005,198.399994
1313,20160323,203.210007,204.559998,204.669998,204.380005,204.630005,203.339996,202.169998,202.5,202.759995,199.539993,199.380005
1314,20160324,203.119995,203.210007,204.559998,204.669998,204.380005,204.630005,203.339996,202.169998,202.5,202.759995,199.539993
1315,20160328,203.240005,203.119995,203.210007,204.559998,204.669998,204.380005,204.630005,203.339996,202.169998,202.5,202.759995
1316,20160329,205.119995,203.240005,203.119995,203.210007,204.559998,204.669998,204.380005,204.630005,203.339996,202.169998,202.5
1317,20160330,206.020004,205.119995,203.240005,203.119995,203.210007,204.559998,204.669998,204.380005,204.630005,203.339996,202.169998
1318,20160331,205.520004,206.020004,205.119995,203.240005,203.119995,203.210007,204.559998,204.669998,204.380005,204.630005,203.339996
1319,20160401,206.919998,205.520004,206.020004,205.119995,203.240005,203.119995,203.210007,204.559998,204.669998,204.380005,204.630005
1320,20160404,206.25,206.919998,205.520004,206.020004,205.119995,203.240005,203.119995,203.210007,204.559998,204.669998,204.380005
1321,20160405,204.190002,206.25,206.919998,205.520004,206.020004,205.119995,203.240005,203.119995,203.210007,204.559998,204.669998
1322,20160406,206.419998,204.190002,206.25,206.919998,205.520004,206.020004,205.119995,203.240005,203.119995,203.210007,204.559998
1323,20160407,203.949997,206.419998,204.190002,206.25,206.919998,205.520004,206.020004,205.119995,203.240005,203.119995,203.210007
1324,20160408,204.5,203.949997,206.419998,204.190002,206.25,206.919998,205.520004,206.020004,205.119995,203.240005,203.119995
1325,20160411,204.020004,204.5,203.949997,206.419998,204.190002,206.25,206.919998,205.520004,206.020004,205.119995,203.240005
1326,20160412,205.919998,204.020004,204.5,203.949997,206.419998,204.190002,206.25,206.919998,205.520004,206.020004,205.119995
1327,20160413,208,205.919998,204.020004,204.5,203.949997,206.419998,204.190002,206.25,206.919998,205.520004,206.020004
1328,20160414,208.009995,208,205.919998,204.020004,204.5,203.949997,206.419998,204.190002,206.25,206.919998,205.520004
1329,20160415,207.779999,208.009995,208,205.919998,204.020004,204.5,203.949997,206.419998,204.190002,206.25,206.919998
1330,20160418,209.240005,207.779999,208.009995,208,205.919998,204.020004,204.5,203.949997,206.419998,204.190002,206.25
1331,20160419,209.899994,209.240005,207.779999,208.009995,208,205.919998,204.020004,204.5,203.949997,206.419998,204.190002
1332,20160420,210.100006,209.899994,209.240005,207.779999,208.009995,208,205.919998,204.020004,204.5,203.949997,206.419998
1333,20160421,208.970001,210.100006,209.899994,209.240005,207.779999,208.009995,208,205.919998,204.020004,204.5,203.949997
1334,20160422,208.970001,208.970001,210.100006,209.899994,209.240005,207.779999,208.009995,208,205.919998,204.020004,204.5
1335,20160425,208.610001,208.970001,208.970001,210.100006,209.899994,209.240005,207.779999,208.009995,208,205.919998,204.020004
1336,20160426,208.919998,208.610001,208.970001,208.970001,210.100006,209.899994,209.240005,207.779999,208.009995,208,205.919998
1337,20160427,209.350006,208.919998,208.610001,208.970001,208.970001,210.100006,209.899994,209.240005,207.779999,208.009995,208
1338,20160428,207.449997,209.350006,208.919998,208.610001,208.970001,208.970001,210.100006,209.899994,209.240005,207.779999,208.009995
1339,20160429,206.330002,207.449997,209.350006,208.919998,208.610001,208.970001,208.970001,210.100006,209.899994,209.240005,207.779999
1340,20160502,207.970001,206.330002,207.449997,209.350006,208.919998,208.610001,208.970001,208.970001,210.100006,209.899994,209.240005
1341,20160503,206.160004,207.970001,206.330002,207.449997,209.350006,208.919998,208.610001,208.970001,208.970001,210.100006,209.899994
1342,20160504,205.009995,206.160004,207.970001,206.330002,207.449997,209.350006,208.919998,208.610001,208.970001,208.970001,210.100006
1343,20160505,204.970001,205.009995,206.160004,207.970001,206.330002,207.449997,209.350006,208.919998,208.610001,208.970001,208.970001
1344,20160506,205.720001,204.970001,205.009995,206.160004,207.970001,206.330002,207.449997,209.350006,208.919998,208.610001,208.970001
1345,20160509,205.889999,205.720001,204.970001,205.009995,206.160004,207.970001,206.330002,207.449997,209.350006,208.919998,208.610001
1346,20160510,208.449997,205.889999,205.720001,204.970001,205.009995,206.160004,207.970001,206.330002,207.449997,209.350006,208.919998
